task_index,episode_index,task,length_frames,duration_seconds
43,8694,slicing_vegetables,13475,449.1666666666667
43,8695,slicing_vegetables,14576,485.8666666666667
43,8696,slicing_vegetables,12356,411.8666666666667
43,8697,slicing_vegetables,14972,499.06666666666666
43,8698,slicing_vegetables,13853,461.76666666666665
43,8699,slicing_vegetables,14465,482.1666666666667
43,8700,slicing_vegetables,16684,556.1333333333333
43,8701,slicing_vegetables,17226,574.2
43,8702,slicing_vegetables,18242,608.0666666666667
43,8703,slicing_vegetables,18339,611.3
43,8704,slicing_vegetables,15575,519.1666666666666
43,8705,slicing_vegetables,21338,711.2666666666667
43,8706,slicing_vegetables,13419,447.3
43,8707,slicing_vegetables,17392,579.7333333333333
43,8708,slicing_vegetables,15800,526.6666666666666
43,8709,slicing_vegetables,13226,440.8666666666667
43,8710,slicing_vegetables,18285,609.5
43,8711,slicing_vegetables,17449,581.6333333333333
43,8712,slicing_vegetables,13050,435.0
43,8713,slicing_vegetables,16689,556.3
43,8714,slicing_vegetables,12172,405.73333333333335
43,8715,slicing_vegetables,16768,558.9333333333333
43,8716,slicing_vegetables,16408,546.9333333333333
43,8717,slicing_vegetables,16443,548.1
43,8718,slicing_vegetables,16560,552.0
43,8719,slicing_vegetables,16181,539.3666666666667
43,8720,slicing_vegetables,13821,460.7
43,8721,slicing_vegetables,16305,543.5
43,8722,slicing_vegetables,15026,500.8666666666667
43,8723,slicing_vegetables,14987,499.56666666666666
43,8724,slicing_vegetables,16217,540.5666666666667
43,8725,slicing_vegetables,14688,489.6
43,8726,slicing_vegetables,15048,501.6
43,8727,slicing_vegetables,16283,542.7666666666667
43,8728,slicing_vegetables,14733,491.1
43,8729,slicing_vegetables,9989,332.96666666666664
43,8730,slicing_vegetables,15419,513.9666666666667
43,8731,slicing_vegetables,13081,436.03333333333336
43,8732,slicing_vegetables,12304,410.1333333333333
43,8733,slicing_vegetables,14677,489.23333333333335
43,8734,slicing_vegetables,14515,483.8333333333333
43,8735,slicing_vegetables,14581,486.03333333333336
43,8736,slicing_vegetables,14550,485.0
43,8737,slicing_vegetables,16292,543.0666666666667
43,8738,slicing_vegetables,15326,510.8666666666667
43,8739,slicing_vegetables,13098,436.6
43,8740,slicing_vegetables,13406,446.8666666666667
43,8741,slicing_vegetables,15738,524.6
43,8742,slicing_vegetables,13143,438.1
43,8743,slicing_vegetables,15096,503.2
43,8744,slicing_vegetables,18702,623.4
43,8745,slicing_vegetables,12893,429.76666666666665
43,8746,slicing_vegetables,14733,491.1
43,8747,slicing_vegetables,16352,545.0666666666667
43,8748,slicing_vegetables,11849,394.96666666666664
43,8749,slicing_vegetables,14744,491.46666666666664
43,8750,slicing_vegetables,12097,403.23333333333335
43,8751,slicing_vegetables,13048,434.93333333333334
43,8752,slicing_vegetables,14680,489.3333333333333
43,8753,slicing_vegetables,15045,501.5
43,8754,slicing_vegetables,14810,493.6666666666667
43,8755,slicing_vegetables,14285,476.1666666666667
43,8756,slicing_vegetables,14163,472.1
43,8757,slicing_vegetables,12573,419.1
43,8758,slicing_vegetables,14211,473.7
43,8759,slicing_vegetables,15458,515.2666666666667
43,8760,slicing_vegetables,16629,554.3
43,8761,slicing_vegetables,16304,543.4666666666667
43,8762,slicing_vegetables,15586,519.5333333333333
43,8763,slicing_vegetables,10899,363.3
43,8764,slicing_vegetables,9298,309.93333333333334
43,8765,slicing_vegetables,15191,506.3666666666667
43,8766,slicing_vegetables,14318,477.26666666666665
43,8767,slicing_vegetables,15315,510.5
43,8768,slicing_vegetables,14399,479.96666666666664
43,8769,slicing_vegetables,13943,464.76666666666665
43,8770,slicing_vegetables,15321,510.7
43,8771,slicing_vegetables,15104,503.46666666666664
43,8772,slicing_vegetables,14081,469.3666666666667
43,8773,slicing_vegetables,13523,450.76666666666665
43,8774,slicing_vegetables,15145,504.8333333333333
43,8775,slicing_vegetables,16792,559.7333333333333
43,8776,slicing_vegetables,14192,473.06666666666666
43,8777,slicing_vegetables,14897,496.56666666666666
43,8778,slicing_vegetables,13353,445.1
43,8779,slicing_vegetables,16615,553.8333333333334
43,8780,slicing_vegetables,13140,438.0
43,8781,slicing_vegetables,13793,459.76666666666665
43,8782,slicing_vegetables,14522,484.06666666666666
43,8783,slicing_vegetables,11387,379.56666666666666
43,8784,slicing_vegetables,15985,532.8333333333334
43,8785,slicing_vegetables,13338,444.6
43,8786,slicing_vegetables,13286,442.8666666666667
43,8787,slicing_vegetables,17790,593.0
43,8788,slicing_vegetables,13119,437.3
43,8789,slicing_vegetables,15950,531.6666666666666
43,8790,slicing_vegetables,14529,484.3
43,8791,slicing_vegetables,14989,499.6333333333333
43,8792,slicing_vegetables,15814,527.1333333333333
43,8793,slicing_vegetables,14436,481.2
43,8794,slicing_vegetables,16470,549.0
43,8795,slicing_vegetables,10270,342.3333333333333
43,8796,slicing_vegetables,16348,544.9333333333333
43,8797,slicing_vegetables,16079,535.9666666666667
43,8798,slicing_vegetables,16706,556.8666666666667
43,8799,slicing_vegetables,15479,515.9666666666667
44,8800,chopping_wood,13446,448.2
44,8801,chopping_wood,9841,328.03333333333336
44,8802,chopping_wood,11353,378.43333333333334
44,8803,chopping_wood,9940,331.3333333333333
44,8804,chopping_wood,8126,270.8666666666667
44,8805,chopping_wood,12503,416.76666666666665
44,8806,chopping_wood,11774,392.46666666666664
44,8807,chopping_wood,10585,352.8333333333333
44,8808,chopping_wood,12807,426.9
44,8809,chopping_wood,13225,440.8333333333333
44,8810,chopping_wood,18689,622.9666666666667
44,8811,chopping_wood,14844,494.8
44,8812,chopping_wood,9172,305.73333333333335
44,8813,chopping_wood,14639,487.96666666666664
44,8814,chopping_wood,14752,491.73333333333335
44,8815,chopping_wood,9479,315.96666666666664
44,8816,chopping_wood,10978,365.93333333333334
44,8817,chopping_wood,10522,350.73333333333335
44,8818,chopping_wood,10848,361.6
44,8819,chopping_wood,13269,442.3
44,8820,chopping_wood,9990,333.0
44,8821,chopping_wood,12257,408.56666666666666
44,8822,chopping_wood,8462,282.06666666666666
44,8823,chopping_wood,10191,339.7
44,8824,chopping_wood,9099,303.3
44,8825,chopping_wood,14744,491.46666666666664
44,8826,chopping_wood,10675,355.8333333333333
44,8827,chopping_wood,10689,356.3
44,8828,chopping_wood,10993,366.43333333333334
44,8829,chopping_wood,9553,318.43333333333334
44,8830,chopping_wood,10560,352.0
44,8831,chopping_wood,12448,414.93333333333334
44,8832,chopping_wood,6557,218.56666666666666
44,8833,chopping_wood,9499,316.6333333333333
44,8834,chopping_wood,13310,443.6666666666667
44,8835,chopping_wood,14307,476.9
44,8836,chopping_wood,7744,258.1333333333333
44,8837,chopping_wood,11364,378.8
44,8838,chopping_wood,11833,394.43333333333334
44,8839,chopping_wood,9316,310.53333333333336
44,8840,chopping_wood,16697,556.5666666666667
44,8841,chopping_wood,8457,281.9
44,8842,chopping_wood,15374,512.4666666666667
44,8843,chopping_wood,15398,513.2666666666667
44,8844,chopping_wood,11810,393.6666666666667
44,8845,chopping_wood,12874,429.1333333333333
44,8846,chopping_wood,15079,502.6333333333333
44,8847,chopping_wood,14964,498.8
44,8848,chopping_wood,15429,514.3
44,8849,chopping_wood,11115,370.5
44,8850,chopping_wood,9126,304.2
44,8851,chopping_wood,15206,506.8666666666667
44,8852,chopping_wood,11865,395.5
44,8853,chopping_wood,16390,546.3333333333334
44,8854,chopping_wood,8442,281.4
44,8855,chopping_wood,11740,391.3333333333333
44,8856,chopping_wood,15640,521.3333333333334
44,8857,chopping_wood,11176,372.53333333333336
44,8858,chopping_wood,13928,464.26666666666665
44,8859,chopping_wood,16083,536.1
44,8860,chopping_wood,8284,276.1333333333333
44,8861,chopping_wood,10088,336.26666666666665
44,8862,chopping_wood,14230,474.3333333333333
44,8863,chopping_wood,8505,283.5
44,8864,chopping_wood,11394,379.8
44,8865,chopping_wood,14621,487.3666666666667
44,8866,chopping_wood,9289,309.6333333333333
44,8867,chopping_wood,17162,572.0666666666667
44,8868,chopping_wood,8340,278.0
44,8869,chopping_wood,10284,342.8
44,8870,chopping_wood,11868,395.6
44,8871,chopping_wood,10195,339.8333333333333
44,8872,chopping_wood,8957,298.56666666666666
44,8873,chopping_wood,10391,346.3666666666667
44,8874,chopping_wood,9341,311.3666666666667
44,8875,chopping_wood,10408,346.93333333333334
44,8876,chopping_wood,12219,407.3
44,8877,chopping_wood,8866,295.53333333333336
44,8878,chopping_wood,8505,283.5
44,8879,chopping_wood,10227,340.9
44,8880,chopping_wood,12688,422.93333333333334
44,8881,chopping_wood,10707,356.9
44,8882,chopping_wood,10053,335.1
44,8883,chopping_wood,11779,392.6333333333333
44,8884,chopping_wood,10602,353.4
44,8885,chopping_wood,10901,363.3666666666667
44,8886,chopping_wood,10542,351.4
44,8887,chopping_wood,9538,317.93333333333334
44,8888,chopping_wood,10431,347.7
44,8889,chopping_wood,8194,273.1333333333333
44,8890,chopping_wood,13798,459.93333333333334
44,8891,chopping_wood,9711,323.7
44,8892,chopping_wood,11225,374.1666666666667
44,8893,chopping_wood,9543,318.1
44,8894,chopping_wood,11510,383.6666666666667
44,8895,chopping_wood,10799,359.96666666666664
44,8896,chopping_wood,10543,351.43333333333334
44,8897,chopping_wood,10247,341.56666666666666
44,8898,chopping_wood,10597,353.23333333333335
44,8899,chopping_wood,11004,366.8
44,8900,chopping_wood,10495,349.8333333333333
44,8901,chopping_wood,10320,344.0
44,8902,chopping_wood,9166,305.53333333333336
44,8903,chopping_wood,8375,279.1666666666667
44,8904,chopping_wood,8920,297.3333333333333
44,8905,chopping_wood,12238,407.93333333333334
44,8906,chopping_wood,8769,292.3
44,8907,chopping_wood,7182,239.4
44,8908,chopping_wood,7245,241.5
44,8909,chopping_wood,7982,266.06666666666666
44,8910,chopping_wood,8267,275.56666666666666
44,8911,chopping_wood,7308,243.6
44,8912,chopping_wood,7702,256.73333333333335
44,8913,chopping_wood,8311,277.03333333333336
44,8914,chopping_wood,9917,330.56666666666666
44,8915,chopping_wood,10719,357.3
44,8916,chopping_wood,9994,333.1333333333333
44,8917,chopping_wood,10094,336.46666666666664
44,8918,chopping_wood,10663,355.43333333333334
44,8919,chopping_wood,9697,323.23333333333335
44,8920,chopping_wood,9857,328.56666666666666
44,8921,chopping_wood,9360,312.0
44,8922,chopping_wood,11193,373.1
44,8923,chopping_wood,9643,321.43333333333334
44,8924,chopping_wood,11378,379.26666666666665
44,8925,chopping_wood,10650,355.0
44,8926,chopping_wood,11363,378.76666666666665
44,8927,chopping_wood,9948,331.6
44,8928,chopping_wood,10160,338.6666666666667
44,8929,chopping_wood,7075,235.83333333333334
44,8930,chopping_wood,9001,300.03333333333336
44,8931,chopping_wood,8014,267.1333333333333
44,8932,chopping_wood,9110,303.6666666666667
44,8933,chopping_wood,6941,231.36666666666667
44,8934,chopping_wood,8408,280.26666666666665
44,8935,chopping_wood,8820,294.0
44,8936,chopping_wood,8510,283.6666666666667
44,8937,chopping_wood,7578,252.6
44,8938,chopping_wood,9458,315.26666666666665
44,8939,chopping_wood,7978,265.93333333333334
44,8940,chopping_wood,7249,241.63333333333333
44,8941,chopping_wood,7993,266.43333333333334
44,8942,chopping_wood,7849,261.6333333333333
44,8943,chopping_wood,7910,263.6666666666667
44,8944,chopping_wood,7751,258.3666666666667
44,8945,chopping_wood,7779,259.3
44,8946,chopping_wood,10041,334.7
44,8947,chopping_wood,7675,255.83333333333334
44,8948,chopping_wood,8607,286.9
44,8949,chopping_wood,8390,279.6666666666667
44,8950,chopping_wood,6940,231.33333333333334
44,8951,chopping_wood,7218,240.6
44,8952,chopping_wood,5713,190.43333333333334
44,8953,chopping_wood,8336,277.8666666666667
44,8954,chopping_wood,11458,381.93333333333334
44,8955,chopping_wood,7099,236.63333333333333
44,8956,chopping_wood,8210,273.6666666666667
44,8957,chopping_wood,11900,396.6666666666667
44,8958,chopping_wood,10273,342.43333333333334
44,8959,chopping_wood,9713,323.76666666666665
44,8960,chopping_wood,10304,343.46666666666664
44,8961,chopping_wood,11784,392.8
44,8962,chopping_wood,9579,319.3
44,8963,chopping_wood,10217,340.56666666666666
44,8964,chopping_wood,11587,386.23333333333335
44,8965,chopping_wood,12844,428.1333333333333
44,8966,chopping_wood,11487,382.9
44,8967,chopping_wood,11228,374.26666666666665
44,8968,chopping_wood,11077,369.23333333333335
44,8969,chopping_wood,13309,443.6333333333333
44,8970,chopping_wood,10183,339.43333333333334
44,8971,chopping_wood,12807,426.9
44,8972,chopping_wood,8200,273.3333333333333
44,8973,chopping_wood,7513,250.43333333333334
44,8974,chopping_wood,6863,228.76666666666668
44,8975,chopping_wood,14762,492.06666666666666
44,8976,chopping_wood,14693,489.76666666666665
44,8977,chopping_wood,14024,467.46666666666664
44,8978,chopping_wood,14620,487.3333333333333
44,8979,chopping_wood,11280,376.0
44,8980,chopping_wood,10609,353.6333333333333
44,8981,chopping_wood,11791,393.03333333333336
44,8982,chopping_wood,12648,421.6
44,8983,chopping_wood,12040,401.3333333333333
44,8984,chopping_wood,13177,439.23333333333335
44,8985,chopping_wood,11531,384.3666666666667
44,8986,chopping_wood,12216,407.2
44,8987,chopping_wood,11604,386.8
44,8988,chopping_wood,11935,397.8333333333333
44,8989,chopping_wood,12760,425.3333333333333
44,8990,chopping_wood,11679,389.3
44,8991,chopping_wood,12309,410.3
44,8992,chopping_wood,12421,414.03333333333336
44,8993,chopping_wood,7896,263.2
44,8994,chopping_wood,12538,417.93333333333334
44,8995,chopping_wood,10180,339.3333333333333
44,8996,chopping_wood,11674,389.1333333333333
44,8997,chopping_wood,11086,369.53333333333336
44,8998,chopping_wood,12173,405.76666666666665
44,8999,chopping_wood,15094,503.1333333333333
45,9000,cook_hot_dogs,6805,226.83333333333334
45,9001,cook_hot_dogs,8379,279.3
45,9002,cook_hot_dogs,8092,269.73333333333335
45,9003,cook_hot_dogs,8654,288.46666666666664
45,9004,cook_hot_dogs,7541,251.36666666666667
45,9005,cook_hot_dogs,8774,292.46666666666664
45,9006,cook_hot_dogs,7427,247.56666666666666
45,9007,cook_hot_dogs,7414,247.13333333333333
45,9008,cook_hot_dogs,8439,281.3
45,9009,cook_hot_dogs,8033,267.76666666666665
45,9010,cook_hot_dogs,8487,282.9
45,9011,cook_hot_dogs,6897,229.9
45,9012,cook_hot_dogs,8113,270.43333333333334
45,9013,cook_hot_dogs,6876,229.2
45,9014,cook_hot_dogs,8345,278.1666666666667
45,9015,cook_hot_dogs,7759,258.6333333333333
45,9016,cook_hot_dogs,7607,253.56666666666666
45,9017,cook_hot_dogs,8434,281.1333333333333
45,9018,cook_hot_dogs,7858,261.93333333333334
45,9019,cook_hot_dogs,7906,263.53333333333336
45,9020,cook_hot_dogs,8571,285.7
45,9021,cook_hot_dogs,8342,278.06666666666666
45,9022,cook_hot_dogs,8395,279.8333333333333
45,9023,cook_hot_dogs,8839,294.6333333333333
45,9024,cook_hot_dogs,8565,285.5
45,9025,cook_hot_dogs,10520,350.6666666666667
45,9026,cook_hot_dogs,8598,286.6
45,9027,cook_hot_dogs,8963,298.76666666666665
45,9028,cook_hot_dogs,7320,244.0
45,9029,cook_hot_dogs,7845,261.5
45,9030,cook_hot_dogs,8047,268.23333333333335
45,9031,cook_hot_dogs,8366,278.8666666666667
45,9032,cook_hot_dogs,7456,248.53333333333333
45,9033,cook_hot_dogs,7306,243.53333333333333
45,9034,cook_hot_dogs,7447,248.23333333333332
45,9035,cook_hot_dogs,7568,252.26666666666668
45,9036,cook_hot_dogs,7904,263.46666666666664
45,9037,cook_hot_dogs,8489,282.96666666666664
45,9038,cook_hot_dogs,8270,275.6666666666667
45,9039,cook_hot_dogs,6833,227.76666666666668
45,9040,cook_hot_dogs,8622,287.4
45,9041,cook_hot_dogs,8087,269.56666666666666
45,9042,cook_hot_dogs,9350,311.6666666666667
45,9043,cook_hot_dogs,8524,284.1333333333333
45,9044,cook_hot_dogs,9059,301.96666666666664
45,9045,cook_hot_dogs,7336,244.53333333333333
45,9046,cook_hot_dogs,8681,289.3666666666667
45,9047,cook_hot_dogs,8236,274.53333333333336
45,9048,cook_hot_dogs,8052,268.4
45,9049,cook_hot_dogs,6767,225.56666666666666
45,9050,cook_hot_dogs,7551,251.7
45,9051,cook_hot_dogs,7956,265.2
45,9052,cook_hot_dogs,7896,263.2
45,9053,cook_hot_dogs,9595,319.8333333333333
45,9054,cook_hot_dogs,8698,289.93333333333334
45,9055,cook_hot_dogs,7345,244.83333333333334
45,9056,cook_hot_dogs,7010,233.66666666666666
45,9057,cook_hot_dogs,8594,286.46666666666664
45,9058,cook_hot_dogs,8146,271.53333333333336
45,9059,cook_hot_dogs,8684,289.46666666666664
45,9060,cook_hot_dogs,8034,267.8
45,9061,cook_hot_dogs,7908,263.6
45,9062,cook_hot_dogs,7296,243.2
45,9063,cook_hot_dogs,7572,252.4
45,9064,cook_hot_dogs,8285,276.1666666666667
45,9065,cook_hot_dogs,8357,278.56666666666666
45,9066,cook_hot_dogs,7061,235.36666666666667
45,9067,cook_hot_dogs,7637,254.56666666666666
45,9068,cook_hot_dogs,7749,258.3
45,9069,cook_hot_dogs,8026,267.53333333333336
45,9070,cook_hot_dogs,7829,260.96666666666664
45,9071,cook_hot_dogs,9992,333.06666666666666
45,9072,cook_hot_dogs,7742,258.06666666666666
45,9073,cook_hot_dogs,6836,227.86666666666667
45,9074,cook_hot_dogs,8152,271.73333333333335
45,9075,cook_hot_dogs,7900,263.3333333333333
45,9076,cook_hot_dogs,7262,242.06666666666666
45,9077,cook_hot_dogs,7788,259.6
45,9078,cook_hot_dogs,7693,256.43333333333334
45,9079,cook_hot_dogs,7440,248.0
45,9080,cook_hot_dogs,6517,217.23333333333332
45,9081,cook_hot_dogs,10257,341.9
45,9082,cook_hot_dogs,7482,249.4
45,9083,cook_hot_dogs,6545,218.16666666666666
45,9084,cook_hot_dogs,7765,258.8333333333333
45,9085,cook_hot_dogs,7908,263.6
45,9086,cook_hot_dogs,7802,260.06666666666666
45,9087,cook_hot_dogs,7910,263.6666666666667
45,9088,cook_hot_dogs,7938,264.6
45,9089,cook_hot_dogs,8701,290.03333333333336
45,9090,cook_hot_dogs,7925,264.1666666666667
45,9091,cook_hot_dogs,8429,280.96666666666664
45,9092,cook_hot_dogs,8840,294.6666666666667
45,9093,cook_hot_dogs,7808,260.26666666666665
45,9094,cook_hot_dogs,8499,283.3
45,9095,cook_hot_dogs,13321,444.03333333333336
45,9096,cook_hot_dogs,13304,443.46666666666664
45,9097,cook_hot_dogs,8172,272.4
45,9098,cook_hot_dogs,9308,310.26666666666665
45,9099,cook_hot_dogs,10067,335.56666666666666
45,9100,cook_hot_dogs,15164,505.46666666666664
45,9101,cook_hot_dogs,13864,462.1333333333333
45,9102,cook_hot_dogs,11995,399.8333333333333
45,9103,cook_hot_dogs,8016,267.2
45,9104,cook_hot_dogs,14061,468.7
45,9105,cook_hot_dogs,13409,446.96666666666664
45,9106,cook_hot_dogs,22410,747.0
45,9107,cook_hot_dogs,9346,311.53333333333336
45,9108,cook_hot_dogs,12980,432.6666666666667
45,9109,cook_hot_dogs,15261,508.7
45,9110,cook_hot_dogs,14053,468.43333333333334
45,9111,cook_hot_dogs,9787,326.23333333333335
45,9112,cook_hot_dogs,9867,328.9
45,9113,cook_hot_dogs,9490,316.3333333333333
45,9114,cook_hot_dogs,10397,346.56666666666666
45,9115,cook_hot_dogs,9766,325.53333333333336
45,9116,cook_hot_dogs,9173,305.76666666666665
45,9117,cook_hot_dogs,9696,323.2
45,9118,cook_hot_dogs,9699,323.3
45,9119,cook_hot_dogs,9242,308.06666666666666
45,9120,cook_hot_dogs,9271,309.03333333333336
45,9121,cook_hot_dogs,10958,365.26666666666665
45,9122,cook_hot_dogs,9619,320.6333333333333
45,9123,cook_hot_dogs,8980,299.3333333333333
45,9124,cook_hot_dogs,8969,298.96666666666664
45,9125,cook_hot_dogs,7743,258.1
45,9126,cook_hot_dogs,9114,303.8
45,9127,cook_hot_dogs,9874,329.1333333333333
45,9128,cook_hot_dogs,8657,288.56666666666666
45,9129,cook_hot_dogs,9534,317.8
45,9130,cook_hot_dogs,7761,258.7
45,9131,cook_hot_dogs,8255,275.1666666666667
45,9132,cook_hot_dogs,10196,339.8666666666667
45,9133,cook_hot_dogs,8635,287.8333333333333
45,9134,cook_hot_dogs,12874,429.1333333333333
45,9135,cook_hot_dogs,8987,299.56666666666666
45,9136,cook_hot_dogs,8927,297.56666666666666
45,9137,cook_hot_dogs,9199,306.6333333333333
45,9138,cook_hot_dogs,8638,287.93333333333334
45,9139,cook_hot_dogs,10227,340.9
45,9140,cook_hot_dogs,9040,301.3333333333333
45,9141,cook_hot_dogs,11071,369.03333333333336
45,9142,cook_hot_dogs,9801,326.7
45,9143,cook_hot_dogs,10471,349.03333333333336
45,9144,cook_hot_dogs,10623,354.1
45,9145,cook_hot_dogs,9785,326.1666666666667
45,9146,cook_hot_dogs,11073,369.1
45,9147,cook_hot_dogs,10203,340.1
45,9148,cook_hot_dogs,10764,358.8
45,9149,cook_hot_dogs,11530,384.3333333333333
45,9150,cook_hot_dogs,10066,335.53333333333336
45,9151,cook_hot_dogs,8939,297.96666666666664
45,9152,cook_hot_dogs,9386,312.8666666666667
45,9153,cook_hot_dogs,10148,338.26666666666665
45,9154,cook_hot_dogs,9757,325.23333333333335
45,9155,cook_hot_dogs,10316,343.8666666666667
45,9156,cook_hot_dogs,9313,310.43333333333334
45,9157,cook_hot_dogs,8875,295.8333333333333
45,9158,cook_hot_dogs,10392,346.4
45,9159,cook_hot_dogs,10438,347.93333333333334
45,9160,cook_hot_dogs,10626,354.2
45,9161,cook_hot_dogs,9705,323.5
45,9162,cook_hot_dogs,9534,317.8
45,9163,cook_hot_dogs,9370,312.3333333333333
45,9164,cook_hot_dogs,10601,353.3666666666667
45,9165,cook_hot_dogs,10628,354.26666666666665
45,9166,cook_hot_dogs,11405,380.1666666666667
45,9167,cook_hot_dogs,10217,340.56666666666666
45,9168,cook_hot_dogs,8959,298.6333333333333
45,9169,cook_hot_dogs,9502,316.73333333333335
45,9170,cook_hot_dogs,10836,361.2
45,9171,cook_hot_dogs,9365,312.1666666666667
45,9172,cook_hot_dogs,9991,333.03333333333336
45,9173,cook_hot_dogs,9893,329.76666666666665
45,9174,cook_hot_dogs,10544,351.46666666666664
45,9175,cook_hot_dogs,10550,351.6666666666667
45,9176,cook_hot_dogs,9601,320.03333333333336
45,9177,cook_hot_dogs,9789,326.3
45,9178,cook_hot_dogs,8882,296.06666666666666
45,9179,cook_hot_dogs,9553,318.43333333333334
45,9180,cook_hot_dogs,10331,344.3666666666667
45,9181,cook_hot_dogs,12001,400.03333333333336
45,9182,cook_hot_dogs,11587,386.23333333333335
45,9183,cook_hot_dogs,9600,320.0
45,9184,cook_hot_dogs,8621,287.3666666666667
45,9185,cook_hot_dogs,9138,304.6
45,9186,cook_hot_dogs,8678,289.26666666666665
45,9187,cook_hot_dogs,9318,310.6
45,9188,cook_hot_dogs,9598,319.93333333333334
45,9189,cook_hot_dogs,9198,306.6
45,9190,cook_hot_dogs,7423,247.43333333333334
45,9191,cook_hot_dogs,8875,295.8333333333333
45,9192,cook_hot_dogs,7699,256.6333333333333
45,9193,cook_hot_dogs,9273,309.1
45,9194,cook_hot_dogs,10065,335.5
45,9195,cook_hot_dogs,8381,279.3666666666667
45,9196,cook_hot_dogs,9674,322.46666666666664
45,9197,cook_hot_dogs,8918,297.26666666666665
45,9198,cook_hot_dogs,8768,292.26666666666665
45,9199,cook_hot_dogs,9459,315.3
46,9200,cook_bacon,8484,282.8
46,9201,cook_bacon,7239,241.3
46,9202,cook_bacon,7438,247.93333333333334
46,9203,cook_bacon,7572,252.4
46,9204,cook_bacon,8812,293.73333333333335
46,9205,cook_bacon,7014,233.8
46,9206,cook_bacon,10651,355.03333333333336
46,9207,cook_bacon,9028,300.93333333333334
46,9208,cook_bacon,8761,292.03333333333336
46,9209,cook_bacon,8136,271.2
46,9210,cook_bacon,8774,292.46666666666664
46,9211,cook_bacon,7689,256.3
46,9212,cook_bacon,8444,281.46666666666664
46,9213,cook_bacon,7722,257.4
46,9214,cook_bacon,7583,252.76666666666668
46,9215,cook_bacon,7629,254.3
46,9216,cook_bacon,7441,248.03333333333333
46,9217,cook_bacon,7797,259.9
46,9218,cook_bacon,7846,261.53333333333336
46,9219,cook_bacon,7340,244.66666666666666
46,9220,cook_bacon,7536,251.2
46,9221,cook_bacon,10535,351.1666666666667
46,9222,cook_bacon,7913,263.76666666666665
46,9223,cook_bacon,7479,249.3
46,9224,cook_bacon,6154,205.13333333333333
46,9225,cook_bacon,9761,325.3666666666667
46,9226,cook_bacon,10658,355.26666666666665
46,9227,cook_bacon,9610,320.3333333333333
46,9228,cook_bacon,11487,382.9
46,9229,cook_bacon,9495,316.5
46,9230,cook_bacon,9222,307.4
46,9231,cook_bacon,9871,329.03333333333336
46,9232,cook_bacon,9276,309.2
46,9233,cook_bacon,10188,339.6
46,9234,cook_bacon,9668,322.26666666666665
46,9235,cook_bacon,10108,336.93333333333334
46,9236,cook_bacon,8872,295.73333333333335
46,9237,cook_bacon,6120,204.0
46,9238,cook_bacon,8816,293.8666666666667
46,9239,cook_bacon,7696,256.53333333333336
46,9240,cook_bacon,6831,227.7
46,9241,cook_bacon,9783,326.1
46,9242,cook_bacon,9556,318.53333333333336
46,9243,cook_bacon,6677,222.56666666666666
46,9244,cook_bacon,9297,309.9
46,9245,cook_bacon,9074,302.46666666666664
46,9246,cook_bacon,7956,265.2
46,9247,cook_bacon,8922,297.4
46,9248,cook_bacon,7643,254.76666666666668
46,9249,cook_bacon,9315,310.5
46,9250,cook_bacon,8268,275.6
46,9251,cook_bacon,9236,307.8666666666667
46,9252,cook_bacon,8967,298.9
46,9253,cook_bacon,8725,290.8333333333333
46,9254,cook_bacon,8683,289.43333333333334
46,9255,cook_bacon,7390,246.33333333333334
46,9256,cook_bacon,8221,274.03333333333336
46,9257,cook_bacon,7240,241.33333333333334
46,9258,cook_bacon,9255,308.5
46,9259,cook_bacon,8633,287.76666666666665
46,9260,cook_bacon,7486,249.53333333333333
46,9261,cook_bacon,8639,287.96666666666664
46,9262,cook_bacon,9966,332.2
46,9263,cook_bacon,10524,350.8
46,9264,cook_bacon,10132,337.73333333333335
46,9265,cook_bacon,6622,220.73333333333332
46,9266,cook_bacon,8267,275.56666666666666
46,9267,cook_bacon,9243,308.1
46,9268,cook_bacon,7670,255.66666666666666
46,9269,cook_bacon,8441,281.3666666666667
46,9270,cook_bacon,8327,277.56666666666666
46,9271,cook_bacon,7467,248.9
46,9272,cook_bacon,6938,231.26666666666668
46,9273,cook_bacon,7615,253.83333333333334
46,9274,cook_bacon,7975,265.8333333333333
46,9275,cook_bacon,7041,234.7
46,9276,cook_bacon,7118,237.26666666666668
46,9277,cook_bacon,6581,219.36666666666667
46,9278,cook_bacon,8571,285.7
46,9279,cook_bacon,6944,231.46666666666667
46,9280,cook_bacon,7045,234.83333333333334
46,9281,cook_bacon,9387,312.9
46,9282,cook_bacon,7623,254.1
46,9283,cook_bacon,6780,226.0
46,9284,cook_bacon,8421,280.7
46,9285,cook_bacon,6216,207.2
46,9286,cook_bacon,8386,279.53333333333336
46,9287,cook_bacon,6927,230.9
46,9288,cook_bacon,8033,267.76666666666665
46,9289,cook_bacon,7600,253.33333333333334
46,9290,cook_bacon,8073,269.1
46,9291,cook_bacon,6991,233.03333333333333
46,9292,cook_bacon,7244,241.46666666666667
46,9293,cook_bacon,6920,230.66666666666666
46,9294,cook_bacon,7089,236.3
46,9295,cook_bacon,7557,251.9
46,9296,cook_bacon,6959,231.96666666666667
46,9297,cook_bacon,6802,226.73333333333332
46,9298,cook_bacon,7114,237.13333333333333
46,9299,cook_bacon,7036,234.53333333333333
46,9300,cook_bacon,7230,241.0
