path,day,participant,duration_seconds,container_duration_seconds,fps,width,height,size,bytes_fetched,preview_path,source_url
A1_JAKE/DAY2/DAY2_A1_JAKE_21260000.mp4,DAY2,A1_JAKE,30.0,30.0,20.0,1408,1408,13874483,242995,previews/DAY2/081.jpg,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A1_JAKE/DAY2/DAY2_A1_JAKE_21260000.mp4
A2_ALICE/DAY2/DAY2_A2_ALICE_21283000.mp4,DAY2,A2_ALICE,30.0,30.0,20.0,1408,1408,21403820,235692,previews/DAY2/082.jpg,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A2_ALICE/DAY2/DAY2_A2_ALICE_21283000.mp4
A3_TASHA/DAY2/DAY2_A3_TASHA_21283000.mp4,DAY2,A3_TASHA,30.0,30.0,20.0,1408,1408,14000289,172193,previews/DAY2/083.jpg,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A3_TASHA/DAY2/DAY2_A3_TASHA_21283000.mp4
A4_LUCIA/DAY2/DAY2_A4_LUCIA_21340000.mp4,DAY2,A4_LUCIA,30.0,30.0,20.0,1408,1408,15213005,205261,previews/DAY2/084.jpg,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A4_LUCIA/DAY2/DAY2_A4_LUCIA_21340000.mp4
A5_KATRINA/DAY2/DAY2_A5_KATRINA_21340000.mp4,DAY2,A5_KATRINA,30.0,30.0,20.0,1408,1408,16656953,207417,previews/DAY2/085.jpg,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A5_KATRINA/DAY2/DAY2_A5_KATRINA_21340000.mp4
A3_TASHA/DAY2/DAY2_A3_TASHA_21493000.mp4,DAY2,A3_TASHA,30.0,30.0,20.0,1408,1408,13269004,227340,previews/DAY2/086.jpg,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A3_TASHA/DAY2/DAY2_A3_TASHA_21493000.mp4
A6_SHURE/DAY2/DAY2_A6_SHURE_21503000.mp4,DAY2,A6_SHURE,30.0,30.04,20.0,1408,1408,13979207,151111,previews/DAY2/087.jpg,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A6_SHURE/DAY2/DAY2_A6_SHURE_21503000.mp4
A1_JAKE/DAY2/DAY2_A1_JAKE_21523000.mp4,DAY2,A1_JAKE,30.0,30.0,20.0,1408,1408,16984084,272404,previews/DAY2/088.jpg,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A1_JAKE/DAY2/DAY2_A1_JAKE_21523000.mp4
A2_ALICE/DAY2/DAY2_A2_ALICE_21540000.mp4,DAY2,A2_ALICE,30.0,30.04,20.0,1408,1408,14231533,206829,previews/DAY2/089.jpg,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A2_ALICE/DAY2/DAY2_A2_ALICE_21540000.mp4
A5_KATRINA/DAY2/DAY2_A5_KATRINA_21543000.mp4,DAY2,A5_KATRINA,30.0,30.0,20.0,1408,1408,16637028,253028,previews/DAY2/090.jpg,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A5_KATRINA/DAY2/DAY2_A5_KATRINA_21543000.mp4
A4_LUCIA/DAY2/DAY2_A4_LUCIA_21553000.mp4,DAY2,A4_LUCIA,30.0,30.0,20.0,1408,1408,17311550,272190,previews/DAY2/091.jpg,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A4_LUCIA/DAY2/DAY2_A4_LUCIA_21553000.mp4
A6_SHURE/DAY2/DAY2_A6_SHURE_22073000.mp4,DAY2,A6_SHURE,30.0,30.0,20.0,1408,1408,13531261,161917,previews/DAY2/092.jpg,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A6_SHURE/DAY2/DAY2_A6_SHURE_22073000.mp4
A3_TASHA/DAY2/DAY2_A3_TASHA_22103000.mp4,DAY2,A3_TASHA,30.0,30.0,20.0,1408,1408,16560532,242068,previews/DAY2/093.jpg,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A3_TASHA/DAY2/DAY2_A3_TASHA_22103000.mp4
A2_ALICE/DAY2/DAY2_A2_ALICE_22193000.mp4,DAY2,A2_ALICE,30.0,30.0,20.0,1408,1408,16486635,168171,previews/DAY2/094.jpg,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A2_ALICE/DAY2/DAY2_A2_ALICE_22193000.mp4
A6_SHURE/DAY2/DAY2_A6_SHURE_22243000.mp4,DAY2,A6_SHURE,30.0,30.0,20.0,1408,1408,13178705,202577,previews/DAY2/095.jpg,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A6_SHURE/DAY2/DAY2_A6_SHURE_22243000.mp4
A4_LUCIA/DAY2/DAY2_A4_LUCIA_22250000.mp4,DAY2,A4_LUCIA,30.0,30.0,20.0,1408,1408,16016838,157126,previews/DAY2/096.jpg,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A4_LUCIA/DAY2/DAY2_A4_LUCIA_22250000.mp4
A1_JAKE/DAY2/DAY2_A1_JAKE_22450000.mp4,DAY2,A1_JAKE,30.0,30.0,20.0,1408,1408,14919523,239459,previews/DAY2/097.jpg,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A1_JAKE/DAY2/DAY2_A1_JAKE_22450000.mp4
A2_ALICE/DAY2/DAY2_A2_ALICE_22450000.mp4,DAY2,A2_ALICE,30.0,30.0,20.0,1408,1408,12514614,193846,previews/DAY2/098.jpg,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A2_ALICE/DAY2/DAY2_A2_ALICE_22450000.mp4
A4_LUCIA/DAY2/DAY2_A4_LUCIA_22470000.mp4,DAY2,A4_LUCIA,30.0,30.04,20.0,1408,1408,16173987,183203,previews/DAY2/099.jpg,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A4_LUCIA/DAY2/DAY2_A4_LUCIA_22470000.mp4
A5_KATRINA/DAY2/DAY2_A5_KATRINA_22474315.mp4,DAY2,A5_KATRINA,16.2,16.25,20.0,1408,1408,9177415,198983,previews/DAY2/100.jpg,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A5_KATRINA/DAY2/DAY2_A5_KATRINA_22474315.mp4
A1_JAKE/DAY3/DAY3_A1_JAKE_11310000.mp4,DAY3,A1_JAKE,30.0,30.0,20.0,1408,1408,17171118,262830,previews/DAY3/001.jpg,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A1_JAKE/DAY3/DAY3_A1_JAKE_11310000.mp4
A5_KATRINA/DAY3/DAY3_A5_KATRINA_11330000.mp4,DAY3,A5_KATRINA,30.0,30.0,20.0,1408,1408,12565204,244436,previews/DAY3/002.jpg,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A5_KATRINA/DAY3/DAY3_A5_KATRINA_11330000.mp4
A6_SHURE/DAY3/DAY3_A6_SHURE_11410000.mp4,DAY3,A6_SHURE,30.0,30.0,20.0,1408,1408,14782209,233217,previews/DAY3/003.jpg,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A6_SHURE/DAY3/DAY3_A6_SHURE_11410000.mp4
A4_LUCIA/DAY3/DAY3_A4_LUCIA_11460000.mp4,DAY3,A4_LUCIA,30.0,30.04,20.0,1408,1408,14053472,159840,previews/DAY3/004.jpg,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A4_LUCIA/DAY3/DAY3_A4_LUCIA_11460000.mp4
A2_ALICE/DAY3/DAY3_A2_ALICE_11473000.mp4,DAY3,A2_ALICE,30.0,30.04,20.0,1408,1408,14565238,212854,previews/DAY3/005.jpg,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A2_ALICE/DAY3/DAY3_A2_ALICE_11473000.mp4
A3_TASHA/DAY3/DAY3_A3_TASHA_11540000.mp4,DAY3,A3_TASHA,30.0,30.0,20.0,1408,1408,16059215,199503,previews/DAY3/006.jpg,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A3_TASHA/DAY3/DAY3_A3_TASHA_11540000.mp4
A5_KATRINA/DAY3/DAY3_A5_KATRINA_11590000.mp4,DAY3,A5_KATRINA,30.0,30.0,20.0,1408,1408,12226127,167503,previews/DAY3/007.jpg,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A5_KATRINA/DAY3/DAY3_A5_KATRINA_11590000.mp4
A1_JAKE/DAY3/DAY3_A1_JAKE_11593000.mp4,DAY3,A1_JAKE,30.0,30.04,20.0,1408,1408,16181413,190629,previews/DAY3/008.jpg,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A1_JAKE/DAY3/DAY3_A1_JAKE_11593000.mp4
A6_SHURE/DAY3/DAY3_A6_SHURE_12063000.mp4,DAY3,A6_SHURE,30.0,30.04,20.0,1408,1408,12382259,192563,previews/DAY3/009.jpg,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A6_SHURE/DAY3/DAY3_A6_SHURE_12063000.mp4
A4_LUCIA/DAY3/DAY3_A4_LUCIA_12110000.mp4,DAY3,A4_LUCIA,30.0,30.0,20.0,1408,1408,13948499,185939,previews/DAY3/010.jpg,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A4_LUCIA/DAY3/DAY3_A4_LUCIA_12110000.mp4
A2_ALICE/DAY3/DAY3_A2_ALICE_12133000.mp4,DAY3,A2_ALICE,30.0,30.0,20.0,1408,1408,18687702,272086,previews/DAY3/011.jpg,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A2_ALICE/DAY3/DAY3_A2_ALICE_12133000.mp4
A3_TASHA/DAY3/DAY3_A3_TASHA_12140000.mp4,DAY3,A3_TASHA,30.0,30.0,20.0,1408,1408,14979845,234245,previews/DAY3/012.jpg,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A3_TASHA/DAY3/DAY3_A3_TASHA_12140000.mp4
A5_KATRINA/DAY3/DAY3_A5_KATRINA_12250000.mp4,DAY3,A5_KATRINA,30.0,30.0,20.0,1408,1408,11050564,171588,previews/DAY3/013.jpg,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A5_KATRINA/DAY3/DAY3_A5_KATRINA_12250000.mp4
A1_JAKE/DAY3/DAY3_A1_JAKE_12280000.mp4,DAY3,A1_JAKE,30.0,30.0,20.0,1408,1408,9893676,259884,previews/DAY3/014.jpg,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A1_JAKE/DAY3/DAY3_A1_JAKE_12280000.mp4
A6_SHURE/DAY3/DAY3_A6_SHURE_12313000.mp4,DAY3,A6_SHURE,30.0,30.0,20.0,1408,1408,12002722,271778,previews/DAY3/015.jpg,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A6_SHURE/DAY3/DAY3_A6_SHURE_12313000.mp4
A3_TASHA/DAY3/DAY3_A3_TASHA_12343000.mp4,DAY3,A3_TASHA,30.0,30.04,20.0,1408,1408,15743741,211709,previews/DAY3/016.jpg,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A3_TASHA/DAY3/DAY3_A3_TASHA_12343000.mp4
A4_LUCIA/DAY3/DAY3_A4_LUCIA_12360000.mp4,DAY3,A4_LUCIA,30.0,30.0,20.0,1408,1408,15352162,278882,previews/DAY3/017.jpg,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A4_LUCIA/DAY3/DAY3_A4_LUCIA_12360000.mp4
A2_ALICE/DAY3/DAY3_A2_ALICE_14484314.mp4,DAY3,A2_ALICE,16.3,16.3,20.0,1408,1408,11490371,152643,previews/DAY3/018.jpg,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A2_ALICE/DAY3/DAY3_A2_ALICE_14484314.mp4
A5_KATRINA/DAY3/DAY3_A5_KATRINA_14590000.mp4,DAY3,A5_KATRINA,30.0,30.0,20.0,1408,1408,22365590,214422,previews/DAY3/019.jpg,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A5_KATRINA/DAY3/DAY3_A5_KATRINA_14590000.mp4
A3_TASHA/DAY3/DAY3_A3_TASHA_15013000.mp4,DAY3,A3_TASHA,30.0,30.0,20.0,1408,1408,15067412,256276,previews/DAY3/020.jpg,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A3_TASHA/DAY3/DAY3_A3_TASHA_15013000.mp4
A6_SHURE/DAY3/DAY3_A6_SHURE_15050000.mp4,DAY3,A6_SHURE,30.0,30.04,20.0,1408,1408,17548681,247177,previews/DAY3/021.jpg,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A6_SHURE/DAY3/DAY3_A6_SHURE_15050000.mp4
A1_JAKE/DAY3/DAY3_A1_JAKE_15060000.mp4,DAY3,A1_JAKE,30.0,30.0,20.0,1408,1408,22543799,261559,previews/DAY3/022.jpg,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A1_JAKE/DAY3/DAY3_A1_JAKE_15060000.mp4
A4_LUCIA/DAY3/DAY3_A4_LUCIA_15090000.mp4,DAY3,A4_LUCIA,30.0,30.0,20.0,1408,1408,25063138,290530,previews/DAY3/023.jpg,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A4_LUCIA/DAY3/DAY3_A4_LUCIA_15090000.mp4
A2_ALICE/DAY3/DAY3_A2_ALICE_15143000.mp4,DAY3,A2_ALICE,30.0,30.0,20.0,1408,1408,21622402,323202,previews/DAY3/024.jpg,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A2_ALICE/DAY3/DAY3_A2_ALICE_15143000.mp4
A3_TASHA/DAY3/DAY3_A3_TASHA_15220000.mp4,DAY3,A3_TASHA,30.0,30.0,20.0,1408,1408,17543145,176105,previews/DAY3/025.jpg,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A3_TASHA/DAY3/DAY3_A3_TASHA_15220000.mp4
A5_KATRINA/DAY3/DAY3_A5_KATRINA_15250000.mp4,DAY3,A5_KATRINA,30.0,30.0,20.0,1408,1408,22459593,308425,previews/DAY3/026.jpg,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A5_KATRINA/DAY3/DAY3_A5_KATRINA_15250000.mp4
A6_SHURE/DAY3/DAY3_A6_SHURE_15303000.mp4,DAY3,A6_SHURE,30.0,30.0,20.0,1408,1408,24408757,291509,previews/DAY3/027.jpg,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A6_SHURE/DAY3/DAY3_A6_SHURE_15303000.mp4
A1_JAKE/DAY3/DAY3_A1_JAKE_15340000.mp4,DAY3,A1_JAKE,30.0,30.0,20.0,1408,1408,22356753,271121,previews/DAY3/028.jpg,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A1_JAKE/DAY3/DAY3_A1_JAKE_15340000.mp4
A4_LUCIA/DAY3/DAY3_A4_LUCIA_15340000.mp4,DAY3,A4_LUCIA,30.0,30.0,20.0,1408,1408,25279702,244950,previews/DAY3/029.jpg,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A4_LUCIA/DAY3/DAY3_A4_LUCIA_15340000.mp4
A2_ALICE/DAY3/DAY3_A2_ALICE_15403000.mp4,DAY3,A2_ALICE,30.0,30.0,20.0,1408,1408,20101325,309453,previews/DAY3/030.jpg,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A2_ALICE/DAY3/DAY3_A2_ALICE_15403000.mp4
A3_TASHA/DAY3/DAY3_A3_TASHA_15420000.mp4,DAY3,A3_TASHA,30.0,30.0,20.0,1408,1408,17402058,231626,previews/DAY3/031.jpg,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A3_TASHA/DAY3/DAY3_A3_TASHA_15420000.mp4
A5_KATRINA/DAY3/DAY3_A5_KATRINA_15510000.mp4,DAY3,A5_KATRINA,30.0,30.0,20.0,1408,1408,24416006,298758,previews/DAY3/032.jpg,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A5_KATRINA/DAY3/DAY3_A5_KATRINA_15510000.mp4
A6_SHURE/DAY3/DAY3_A6_SHURE_15553000.mp4,DAY3,A6_SHURE,30.0,30.0,20.0,1408,1408,18605307,255227,previews/DAY3/033.jpg,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A6_SHURE/DAY3/DAY3_A6_SHURE_15553000.mp4
A4_LUCIA/DAY3/DAY3_A4_LUCIA_15590000.mp4,DAY3,A4_LUCIA,30.0,30.0,20.0,1408,1408,22994928,319472,previews/DAY3/034.jpg,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A4_LUCIA/DAY3/DAY3_A4_LUCIA_15590000.mp4
A1_JAKE/DAY3/DAY3_A1_JAKE_16023000.mp4,DAY3,A1_JAKE,30.0,30.0,20.0,1408,1408,20621918,240222,previews/DAY3/035.jpg,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A1_JAKE/DAY3/DAY3_A1_JAKE_16023000.mp4
A3_TASHA/DAY3/DAY3_A3_TASHA_16023000.mp4,DAY3,A3_TASHA,30.0,30.04,20.0,1408,1408,16819231,238623,previews/DAY3/036.jpg,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A3_TASHA/DAY3/DAY3_A3_TASHA_16023000.mp4
A2_ALICE/DAY3/DAY3_A2_ALICE_16070000.mp4,DAY3,A2_ALICE,30.0,30.0,20.0,1408,1408,25828890,269850,previews/DAY3/037.jpg,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A2_ALICE/DAY3/DAY3_A2_ALICE_16070000.mp4
A5_KATRINA/DAY3/DAY3_A5_KATRINA_16170000.mp4,DAY3,A5_KATRINA,30.0,30.0,20.0,1408,1408,26553244,338844,previews/DAY3/038.jpg,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A5_KATRINA/DAY3/DAY3_A5_KATRINA_16170000.mp4
A6_SHURE/DAY3/DAY3_A6_SHURE_16210000.mp4,DAY3,A6_SHURE,30.0,30.0,20.0,1408,1408,28038514,316786,previews/DAY3/039.jpg,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A6_SHURE/DAY3/DAY3_A6_SHURE_16210000.mp4
A4_LUCIA/DAY3/DAY3_A4_LUCIA_16240000.mp4,DAY3,A4_LUCIA,30.0,30.0,20.0,1408,1408,24151320,296216,previews/DAY3/040.jpg,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A4_LUCIA/DAY3/DAY3_A4_LUCIA_16240000.mp4
A3_TASHA/DAY3/DAY3_A3_TASHA_16280000.mp4,DAY3,A3_TASHA,30.0,30.0,20.0,1408,1408,23401683,267475,previews/DAY3/041.jpg,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A3_TASHA/DAY3/DAY3_A3_TASHA_16280000.mp4
A1_JAKE/DAY3/DAY3_A1_JAKE_16310000.mp4,DAY3,A1_JAKE,30.0,30.04,20.0,1408,1408,14954113,274049,previews/DAY3/042.jpg,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A1_JAKE/DAY3/DAY3_A1_JAKE_16310000.mp4
A2_ALICE/DAY3/DAY3_A2_ALICE_16330000.mp4,DAY3,A2_ALICE,30.0,30.04,20.0,1408,1408,19144053,269685,previews/DAY3/043.jpg,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A2_ALICE/DAY3/DAY3_A2_ALICE_16330000.mp4
A5_KATRINA/DAY3/DAY3_A5_KATRINA_16430000.mp4,DAY3,A5_KATRINA,30.0,30.0,20.0,1408,1408,20258715,270235,previews/DAY3/044.jpg,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A5_KATRINA/DAY3/DAY3_A5_KATRINA_16430000.mp4
A6_SHURE/DAY3/DAY3_A6_SHURE_16463000.mp4,DAY3,A6_SHURE,30.0,30.0,20.0,1408,1408,23662560,266208,previews/DAY3/045.jpg,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A6_SHURE/DAY3/DAY3_A6_SHURE_16463000.mp4
A3_TASHA/DAY3/DAY3_A3_TASHA_16483000.mp4,DAY3,A3_TASHA,30.0,30.0,20.0,1408,1408,19937484,276684,previews/DAY3/046.jpg,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A3_TASHA/DAY3/DAY3_A3_TASHA_16483000.mp4
A4_LUCIA/DAY3/DAY3_A4_LUCIA_16490000.mp4,DAY3,A4_LUCIA,30.0,30.04,20.0,1408,1408,20349312,229760,previews/DAY3/047.jpg,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A4_LUCIA/DAY3/DAY3_A4_LUCIA_16490000.mp4
A2_ALICE/DAY3/DAY3_A2_ALICE_16590000.mp4,DAY3,A2_ALICE,30.0,30.04,20.0,1408,1408,17701253,268677,previews/DAY3/048.jpg,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A2_ALICE/DAY3/DAY3_A2_ALICE_16590000.mp4
A1_JAKE/DAY3/DAY3_A1_JAKE_16593000.mp4,DAY3,A1_JAKE,30.0,30.04,20.0,1408,1408,19523368,255784,previews/DAY3/049.jpg,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A1_JAKE/DAY3/DAY3_A1_JAKE_16593000.mp4
A3_TASHA/DAY3/DAY3_A3_TASHA_17083000.mp4,DAY3,A3_TASHA,30.0,30.0,20.0,1408,1408,17137394,229106,previews/DAY3/050.jpg,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A3_TASHA/DAY3/DAY3_A3_TASHA_17083000.mp4
A5_KATRINA/DAY3/DAY3_A5_KATRINA_17090000.mp4,DAY3,A5_KATRINA,30.0,30.04,20.0,1408,1408,22216168,261608,previews/DAY3/051.jpg,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A5_KATRINA/DAY3/DAY3_A5_KATRINA_17090000.mp4
A6_SHURE/DAY3/DAY3_A6_SHURE_17120000.mp4,DAY3,A6_SHURE,30.0,30.0,20.0,1408,1408,20650237,268541,previews/DAY3/052.jpg,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A6_SHURE/DAY3/DAY3_A6_SHURE_17120000.mp4
A4_LUCIA/DAY3/DAY3_A4_LUCIA_17140000.mp4,DAY3,A4_LUCIA,30.0,30.0,20.0,1408,1408,20671620,224388,previews/DAY3/053.jpg,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A4_LUCIA/DAY3/DAY3_A4_LUCIA_17140000.mp4
A2_ALICE/DAY3/DAY3_A2_ALICE_17250000.mp4,DAY3,A2_ALICE,30.0,30.04,20.0,1408,1408,12571213,184909,previews/DAY3/054.jpg,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A2_ALICE/DAY3/DAY3_A2_ALICE_17250000.mp4
A1_JAKE/DAY3/DAY3_A1_JAKE_17280000.mp4,DAY3,A1_JAKE,30.0,30.0,20.0,1408,1408,18106327,214999,previews/DAY3/055.jpg,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A1_JAKE/DAY3/DAY3_A1_JAKE_17280000.mp4
A3_TASHA/DAY3/DAY3_A3_TASHA_17283000.mp4,DAY3,A3_TASHA,30.0,30.0,20.0,1408,1408,14168738,209570,previews/DAY3/056.jpg,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A3_TASHA/DAY3/DAY3_A3_TASHA_17283000.mp4
A5_KATRINA/DAY3/DAY3_A5_KATRINA_18030000.mp4,DAY3,A5_KATRINA,30.0,30.04,20.0,1408,1408,18691603,275987,previews/DAY3/057.jpg,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A5_KATRINA/DAY3/DAY3_A5_KATRINA_18030000.mp4
A6_SHURE/DAY3/DAY3_A6_SHURE_18043000.mp4,DAY3,A6_SHURE,30.0,30.0,20.0,1408,1408,22121215,297727,previews/DAY3/058.jpg,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A6_SHURE/DAY3/DAY3_A6_SHURE_18043000.mp4
A4_LUCIA/DAY3/DAY3_A4_LUCIA_18063000.mp4,DAY3,A4_LUCIA,30.0,30.0,20.0,1408,1408,17015193,237977,previews/DAY3/059.jpg,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A4_LUCIA/DAY3/DAY3_A4_LUCIA_18063000.mp4
A1_JAKE/DAY3/DAY3_A1_JAKE_19363000.mp4,DAY3,A1_JAKE,30.0,30.0,20.0,1408,1408,19665714,201522,previews/DAY3/060.jpg,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A1_JAKE/DAY3/DAY3_A1_JAKE_19363000.mp4
A6_SHURE/DAY3/DAY3_A6_SHURE_19433000.mp4,DAY3,A6_SHURE,30.0,30.04,20.0,1408,1408,18256240,233840,previews/DAY3/061.jpg,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A6_SHURE/DAY3/DAY3_A6_SHURE_19433000.mp4
A5_KATRINA/DAY3/DAY3_A5_KATRINA_19453000.mp4,DAY3,A5_KATRINA,30.0,30.04,20.0,1408,1408,18382102,228630,previews/DAY3/062.jpg,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A5_KATRINA/DAY3/DAY3_A5_KATRINA_19453000.mp4
A2_ALICE/DAY3/DAY3_A2_ALICE_20003000.mp4,DAY3,A2_ALICE,30.0,30.0,20.0,1408,1408,18142954,186090,previews/DAY3/063.jpg,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A2_ALICE/DAY3/DAY3_A2_ALICE_20003000.mp4
A1_JAKE/DAY3/DAY3_A1_JAKE_20050000.mp4,DAY3,A1_JAKE,30.0,30.0,20.0,1408,1408,20855893,212053,previews/DAY3/064.jpg,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A1_JAKE/DAY3/DAY3_A1_JAKE_20050000.mp4
A3_TASHA/DAY3/DAY3_A3_TASHA_20070000.mp4,DAY3,A3_TASHA,30.0,30.0,20.0,1408,1408,19590148,257028,previews/DAY3/065.jpg,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A3_TASHA/DAY3/DAY3_A3_TASHA_20070000.mp4
A4_LUCIA/DAY3/DAY3_A4_LUCIA_20080000.mp4,DAY3,A4_LUCIA,30.0,30.0,20.0,1408,1408,19479904,277856,previews/DAY3/066.jpg,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A4_LUCIA/DAY3/DAY3_A4_LUCIA_20080000.mp4
A6_SHURE/DAY3/DAY3_A6_SHURE_20090000.mp4,DAY3,A6_SHURE,30.0,30.0,20.0,1408,1408,15840864,177760,previews/DAY3/067.jpg,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A6_SHURE/DAY3/DAY3_A6_SHURE_20090000.mp4
A5_KATRINA/DAY3/DAY3_A5_KATRINA_20113000.mp4,DAY3,A5_KATRINA,30.0,30.0,20.0,1408,1408,15005666,260066,previews/DAY3/068.jpg,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A5_KATRINA/DAY3/DAY3_A5_KATRINA_20113000.mp4
A2_ALICE/DAY3/DAY3_A2_ALICE_20263000.mp4,DAY3,A2_ALICE,30.0,30.0,20.0,1408,1408,16598788,214788,previews/DAY3/069.jpg,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A2_ALICE/DAY3/DAY3_A2_ALICE_20263000.mp4
A3_TASHA/DAY3/DAY3_A3_TASHA_20270000.mp4,DAY3,A3_TASHA,30.0,30.0,20.0,1408,1408,19336620,265644,previews/DAY3/070.jpg,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A3_TASHA/DAY3/DAY3_A3_TASHA_20270000.mp4
