video_id,source_url,qa_count,duration_seconds,duration_status
Efk3K4epEzg,https://www.youtube.com/watch?v=Efk3K4epEzg,4,,not individually probed; paper mean1630.7s
A91QJlFjPtQ,https://www.youtube.com/watch?v=A91QJlFjPtQ,3,,not individually probed; paper mean1630.7s
iIo-oM57y-s,https://www.youtube.com/watch?v=iIo-oM57y-s,4,,not individually probed; paper mean1630.7s
6tSGlE7lwVI,https://www.youtube.com/watch?v=6tSGlE7lwVI,4,,not individually probed; paper mean1630.7s
C8zHoYW2b34,https://www.youtube.com/watch?v=C8zHoYW2b34,4,,not individually probed; paper mean1630.7s
GFG1INzquMU,https://www.youtube.com/watch?v=GFG1INzquMU,2,,not individually probed; paper mean1630.7s
DWm28eqX8bY,https://www.youtube.com/watch?v=DWm28eqX8bY,4,,not individually probed; paper mean1630.7s
-J4ECWTpu7E,https://www.youtube.com/watch?v=-J4ECWTpu7E,3,,not individually probed; paper mean1630.7s
Jrdwo63riJE,https://www.youtube.com/watch?v=Jrdwo63riJE,5,,not individually probed; paper mean1630.7s
cRykZDnJbW4,https://www.youtube.com/watch?v=cRykZDnJbW4,3,,not individually probed; paper mean1630.7s
GRsbgsPF-hI,https://www.youtube.com/watch?v=GRsbgsPF-hI,1,,not individually probed; paper mean1630.7s
DBGoSFIv__4,https://www.youtube.com/watch?v=DBGoSFIv__4,3,,not individually probed; paper mean1630.7s
djBacLcMIic,https://www.youtube.com/watch?v=djBacLcMIic,2,,not individually probed; paper mean1630.7s
p9Bxra3-J90,https://www.youtube.com/watch?v=p9Bxra3-J90,4,,not individually probed; paper mean1630.7s
rEDJFWzRXuM,https://www.youtube.com/watch?v=rEDJFWzRXuM,3,,not individually probed; paper mean1630.7s
7JWD9aFoqgU,https://www.youtube.com/watch?v=7JWD9aFoqgU,6,,not individually probed; paper mean1630.7s
m32wqj9dHQs,https://www.youtube.com/watch?v=m32wqj9dHQs,4,,not individually probed; paper mean1630.7s
1PliFMCXsac,https://www.youtube.com/watch?v=1PliFMCXsac,5,,not individually probed; paper mean1630.7s
vMntxDg8i7U,https://www.youtube.com/watch?v=vMntxDg8i7U,3,,not individually probed; paper mean1630.7s
hFQBiOOEGcc,https://www.youtube.com/watch?v=hFQBiOOEGcc,5,,not individually probed; paper mean1630.7s
DoSHmN_OvK8,https://www.youtube.com/watch?v=DoSHmN_OvK8,3,,not individually probed; paper mean1630.7s
pyMfkhtEI28,https://www.youtube.com/watch?v=pyMfkhtEI28,2,,not individually probed; paper mean1630.7s
z09MICaSBZM,https://www.youtube.com/watch?v=z09MICaSBZM,4,,not individually probed; paper mean1630.7s
8SsfH1iSlUA,https://www.youtube.com/watch?v=8SsfH1iSlUA,4,,not individually probed; paper mean1630.7s
jhkLgoR8ArQ,https://www.youtube.com/watch?v=jhkLgoR8ArQ,3,,not individually probed; paper mean1630.7s
UNA_1DXsLmg,https://www.youtube.com/watch?v=UNA_1DXsLmg,5,,not individually probed; paper mean1630.7s
vn8wpqQAC_g,https://www.youtube.com/watch?v=vn8wpqQAC_g,3,,not individually probed; paper mean1630.7s
jDl57FuShkk,https://www.youtube.com/watch?v=jDl57FuShkk,4,,not individually probed; paper mean1630.7s
ha_0JviC_R8,https://www.youtube.com/watch?v=ha_0JviC_R8,4,,not individually probed; paper mean1630.7s
GNkQEDyq89A,https://www.youtube.com/watch?v=GNkQEDyq89A,4,,not individually probed; paper mean1630.7s
3JHoGH_f3Qw,https://www.youtube.com/watch?v=3JHoGH_f3Qw,5,,not individually probed; paper mean1630.7s
Y2EwTrsCD64,https://www.youtube.com/watch?v=Y2EwTrsCD64,4,,not individually probed; paper mean1630.7s
t7KedM2NLto,https://www.youtube.com/watch?v=t7KedM2NLto,3,,not individually probed; paper mean1630.7s
-YTXQzyLU6Y,https://www.youtube.com/watch?v=-YTXQzyLU6Y,4,,not individually probed; paper mean1630.7s
mjFVfM3MHso,https://www.youtube.com/watch?v=mjFVfM3MHso,5,,not individually probed; paper mean1630.7s
0X1dVCnbRPU,https://www.youtube.com/watch?v=0X1dVCnbRPU,3,,not individually probed; paper mean1630.7s
ws2gtnEMz1k,https://www.youtube.com/watch?v=ws2gtnEMz1k,4,,not individually probed; paper mean1630.7s
YyrSj3HEa0w,https://www.youtube.com/watch?v=YyrSj3HEa0w,5,,not individually probed; paper mean1630.7s
T3d-c1TAQQg,https://www.youtube.com/watch?v=T3d-c1TAQQg,4,,not individually probed; paper mean1630.7s
s97yHdof2oU,https://www.youtube.com/watch?v=s97yHdof2oU,3,,not individually probed; paper mean1630.7s
fHQd58auPag,https://www.youtube.com/watch?v=fHQd58auPag,4,,not individually probed; paper mean1630.7s
DxWJjfKzpv0,https://www.youtube.com/watch?v=DxWJjfKzpv0,4,,not individually probed; paper mean1630.7s
s8Z603K7cOw,https://www.youtube.com/watch?v=s8Z603K7cOw,3,,not individually probed; paper mean1630.7s
JTmb4Kkfyzg,https://www.youtube.com/watch?v=JTmb4Kkfyzg,4,,not individually probed; paper mean1630.7s
2rb198Hgllk,https://www.youtube.com/watch?v=2rb198Hgllk,3,,not individually probed; paper mean1630.7s
bdtDHs5_CRY,https://www.youtube.com/watch?v=bdtDHs5_CRY,4,,not individually probed; paper mean1630.7s
T0vuDvEASO0,https://www.youtube.com/watch?v=T0vuDvEASO0,3,,not individually probed; paper mean1630.7s
wu7PjKawjwI,https://www.youtube.com/watch?v=wu7PjKawjwI,2,,not individually probed; paper mean1630.7s
NYi-7iaqmHk,https://www.youtube.com/watch?v=NYi-7iaqmHk,1,,not individually probed; paper mean1630.7s
vl_r2OdA2EY,https://www.youtube.com/watch?v=vl_r2OdA2EY,3,,not individually probed; paper mean1630.7s
m3Y6JinnzWg,https://www.youtube.com/watch?v=m3Y6JinnzWg,3,,not individually probed; paper mean1630.7s
E76CUtSHMrU,https://www.youtube.com/watch?v=E76CUtSHMrU,6,,not individually probed; paper mean1630.7s
cRPBp2tRxFY,https://www.youtube.com/watch?v=cRPBp2tRxFY,4,,not individually probed; paper mean1630.7s
OsfK3snbC3c,https://www.youtube.com/watch?v=OsfK3snbC3c,4,,not individually probed; paper mean1630.7s
3sMfzICmPQg,https://www.youtube.com/watch?v=3sMfzICmPQg,4,,not individually probed; paper mean1630.7s
F5TNiggsH1A,https://www.youtube.com/watch?v=F5TNiggsH1A,2,,not individually probed; paper mean1630.7s
tnTPaLOaHz8,https://www.youtube.com/watch?v=tnTPaLOaHz8,5,,not individually probed; paper mean1630.7s
paTsVDhqX9Q,https://www.youtube.com/watch?v=paTsVDhqX9Q,5,,not individually probed; paper mean1630.7s
ibPkLdbG4VU,https://www.youtube.com/watch?v=ibPkLdbG4VU,7,,not individually probed; paper mean1630.7s
1KKZ-SaVZhA,https://www.youtube.com/watch?v=1KKZ-SaVZhA,5,,not individually probed; paper mean1630.7s
YB-BuGG55RI,https://www.youtube.com/watch?v=YB-BuGG55RI,2,,not individually probed; paper mean1630.7s
v2poOF-jB5E,https://www.youtube.com/watch?v=v2poOF-jB5E,4,,not individually probed; paper mean1630.7s
aklPuiu2uAo,https://www.youtube.com/watch?v=aklPuiu2uAo,3,,not individually probed; paper mean1630.7s
zXiTvuFqsl8,https://www.youtube.com/watch?v=zXiTvuFqsl8,5,,not individually probed; paper mean1630.7s
9p038cehZpI,https://www.youtube.com/watch?v=9p038cehZpI,2,,not individually probed; paper mean1630.7s
hCiC1UrQHDA,https://www.youtube.com/watch?v=hCiC1UrQHDA,3,,not individually probed; paper mean1630.7s
Rlvy6eUr7D8,https://www.youtube.com/watch?v=Rlvy6eUr7D8,6,,not individually probed; paper mean1630.7s
CoNchoFOMYA,https://www.youtube.com/watch?v=CoNchoFOMYA,4,,not individually probed; paper mean1630.7s
6WDk8ueDqG8,https://www.youtube.com/watch?v=6WDk8ueDqG8,4,,not individually probed; paper mean1630.7s
aiySQODl36g,https://www.youtube.com/watch?v=aiySQODl36g,2,,not individually probed; paper mean1630.7s
YsMHZ6cl0u4,https://www.youtube.com/watch?v=YsMHZ6cl0u4,3,,not individually probed; paper mean1630.7s
iUyKro5yg_c,https://www.youtube.com/watch?v=iUyKro5yg_c,3,,not individually probed; paper mean1630.7s
TJys7OVH24E,https://www.youtube.com/watch?v=TJys7OVH24E,2,,not individually probed; paper mean1630.7s
bqmuLa9WQB4,https://www.youtube.com/watch?v=bqmuLa9WQB4,4,,not individually probed; paper mean1630.7s
41YaR56hwhQ,https://www.youtube.com/watch?v=41YaR56hwhQ,4,,not individually probed; paper mean1630.7s
JT3KFzGFIzM,https://www.youtube.com/watch?v=JT3KFzGFIzM,3,,not individually probed; paper mean1630.7s
Jib4xaBKMCI,https://www.youtube.com/watch?v=Jib4xaBKMCI,6,,not individually probed; paper mean1630.7s
34XOpeUDDPQ,https://www.youtube.com/watch?v=34XOpeUDDPQ,4,,not individually probed; paper mean1630.7s
ShTnzFYIYes,https://www.youtube.com/watch?v=ShTnzFYIYes,3,,not individually probed; paper mean1630.7s
dfz7znJ2z8E,https://www.youtube.com/watch?v=dfz7znJ2z8E,3,,not individually probed; paper mean1630.7s
tbTzsc42XR8,https://www.youtube.com/watch?v=tbTzsc42XR8,3,,not individually probed; paper mean1630.7s
EXdMsKJjp_c,https://www.youtube.com/watch?v=EXdMsKJjp_c,4,,not individually probed; paper mean1630.7s
qil2gL5zoFo,https://www.youtube.com/watch?v=qil2gL5zoFo,4,,not individually probed; paper mean1630.7s
itfNQE_qmrs,https://www.youtube.com/watch?v=itfNQE_qmrs,4,,not individually probed; paper mean1630.7s
w8JEqZUrb78,https://www.youtube.com/watch?v=w8JEqZUrb78,3,,not individually probed; paper mean1630.7s
sOFX5HpI3yI,https://www.youtube.com/watch?v=sOFX5HpI3yI,3,,not individually probed; paper mean1630.7s
JckfmlbU5C8,https://www.youtube.com/watch?v=JckfmlbU5C8,6,,not individually probed; paper mean1630.7s
8qEdCyrpBfU,https://www.youtube.com/watch?v=8qEdCyrpBfU,4,,not individually probed; paper mean1630.7s
XG94cDJX2sc,https://www.youtube.com/watch?v=XG94cDJX2sc,5,,not individually probed; paper mean1630.7s
SV0r0fWFlNs,https://www.youtube.com/watch?v=SV0r0fWFlNs,3,,not individually probed; paper mean1630.7s
Fgudm4XQKDU,https://www.youtube.com/watch?v=Fgudm4XQKDU,5,,not individually probed; paper mean1630.7s
x1Wa18Lp6bg,https://www.youtube.com/watch?v=x1Wa18Lp6bg,3,,not individually probed; paper mean1630.7s
zGwNeQSI2NY,https://www.youtube.com/watch?v=zGwNeQSI2NY,3,,not individually probed; paper mean1630.7s
m98XJqqpXn0,https://www.youtube.com/watch?v=m98XJqqpXn0,4,,not individually probed; paper mean1630.7s
-d2VRgej_cY,https://www.youtube.com/watch?v=-d2VRgej_cY,3,,not individually probed; paper mean1630.7s
g9Ty1sokoDQ,https://www.youtube.com/watch?v=g9Ty1sokoDQ,4,,not individually probed; paper mean1630.7s
h7nP4p5QJYk,https://www.youtube.com/watch?v=h7nP4p5QJYk,3,,not individually probed; paper mean1630.7s
NbJGkWNL9Ow,https://www.youtube.com/watch?v=NbJGkWNL9Ow,4,,not individually probed; paper mean1630.7s
JkCaDeiF2N8,https://www.youtube.com/watch?v=JkCaDeiF2N8,4,,not individually probed; paper mean1630.7s
bdn62b30Nxk,https://www.youtube.com/watch?v=bdn62b30Nxk,4,,not individually probed; paper mean1630.7s
o8Ds3LxCE3U,https://www.youtube.com/watch?v=o8Ds3LxCE3U,4,,not individually probed; paper mean1630.7s
EGvVEHznA6I,https://www.youtube.com/watch?v=EGvVEHznA6I,2,,not individually probed; paper mean1630.7s
WJ02qAXUnZA,https://www.youtube.com/watch?v=WJ02qAXUnZA,4,,not individually probed; paper mean1630.7s
ZyLb4785R6w,https://www.youtube.com/watch?v=ZyLb4785R6w,5,,not individually probed; paper mean1630.7s
Rm6MbecssfY,https://www.youtube.com/watch?v=Rm6MbecssfY,2,,not individually probed; paper mean1630.7s
dUDC0Lh8SB4,https://www.youtube.com/watch?v=dUDC0Lh8SB4,3,,not individually probed; paper mean1630.7s
TSXL4iPWLQA,https://www.youtube.com/watch?v=TSXL4iPWLQA,3,,not individually probed; paper mean1630.7s
x8KGVN3n12k,https://www.youtube.com/watch?v=x8KGVN3n12k,3,,not individually probed; paper mean1630.7s
N5tAYx85e6I,https://www.youtube.com/watch?v=N5tAYx85e6I,3,,not individually probed; paper mean1630.7s
8AXtIYyJ6jg,https://www.youtube.com/watch?v=8AXtIYyJ6jg,3,,not individually probed; paper mean1630.7s
9UO-J7HGZ1E,https://www.youtube.com/watch?v=9UO-J7HGZ1E,4,,not individually probed; paper mean1630.7s
q_9PVThe1_k,https://www.youtube.com/watch?v=q_9PVThe1_k,5,,not individually probed; paper mean1630.7s
XXWYPeEfOb8,https://www.youtube.com/watch?v=XXWYPeEfOb8,3,,not individually probed; paper mean1630.7s
-iu0hLc9GAY,https://www.youtube.com/watch?v=-iu0hLc9GAY,4,,not individually probed; paper mean1630.7s
k84Y5YBnSus,https://www.youtube.com/watch?v=k84Y5YBnSus,3,,not individually probed; paper mean1630.7s
eQJthX6h8OU,https://www.youtube.com/watch?v=eQJthX6h8OU,3,,not individually probed; paper mean1630.7s
65BsPJKIMk4,https://www.youtube.com/watch?v=65BsPJKIMk4,2,,not individually probed; paper mean1630.7s
xOJmkmVrD_k,https://www.youtube.com/watch?v=xOJmkmVrD_k,1,,not individually probed; paper mean1630.7s
ARGCnWQgISs,https://www.youtube.com/watch?v=ARGCnWQgISs,3,,not individually probed; paper mean1630.7s
ZxRLV3qUev4,https://www.youtube.com/watch?v=ZxRLV3qUev4,3,,not individually probed; paper mean1630.7s
2RomOg7Dhn4,https://www.youtube.com/watch?v=2RomOg7Dhn4,2,,not individually probed; paper mean1630.7s
rYoPatir6JY,https://www.youtube.com/watch?v=rYoPatir6JY,2,,not individually probed; paper mean1630.7s
PzKTrgnrC3Y,https://www.youtube.com/watch?v=PzKTrgnrC3Y,4,,not individually probed; paper mean1630.7s
bUXpQQEcl-Y,https://www.youtube.com/watch?v=bUXpQQEcl-Y,3,,not individually probed; paper mean1630.7s
M4CQw4GEuoo,https://www.youtube.com/watch?v=M4CQw4GEuoo,4,,not individually probed; paper mean1630.7s
D6RHfIo_Hpw,https://www.youtube.com/watch?v=D6RHfIo_Hpw,4,,not individually probed; paper mean1630.7s
56rTqfhlqLI,https://www.youtube.com/watch?v=56rTqfhlqLI,5,,not individually probed; paper mean1630.7s
9KWX452cEvk,https://www.youtube.com/watch?v=9KWX452cEvk,2,,not individually probed; paper mean1630.7s
882EGpoJrcY,https://www.youtube.com/watch?v=882EGpoJrcY,5,,not individually probed; paper mean1630.7s
Ln_O9Ez-Lfs,https://www.youtube.com/watch?v=Ln_O9Ez-Lfs,3,,not individually probed; paper mean1630.7s
RS9IkVgOibU,https://www.youtube.com/watch?v=RS9IkVgOibU,4,,not individually probed; paper mean1630.7s
wg83S9OoX4o,https://www.youtube.com/watch?v=wg83S9OoX4o,4,,not individually probed; paper mean1630.7s
zfbU-1hpnP8,https://www.youtube.com/watch?v=zfbU-1hpnP8,4,,not individually probed; paper mean1630.7s
NUU28g6d9VY,https://www.youtube.com/watch?v=NUU28g6d9VY,5,,not individually probed; paper mean1630.7s
4EhV78FFTzc,https://www.youtube.com/watch?v=4EhV78FFTzc,2,,not individually probed; paper mean1630.7s
IToN98065h8,https://www.youtube.com/watch?v=IToN98065h8,4,,not individually probed; paper mean1630.7s
qYOFs7rU1yI,https://www.youtube.com/watch?v=qYOFs7rU1yI,4,,not individually probed; paper mean1630.7s
cVwe5gLMRwc,https://www.youtube.com/watch?v=cVwe5gLMRwc,5,,not individually probed; paper mean1630.7s
XlRsyM0q6KU,https://www.youtube.com/watch?v=XlRsyM0q6KU,3,,not individually probed; paper mean1630.7s
xnp4d_MY78w,https://www.youtube.com/watch?v=xnp4d_MY78w,4,,not individually probed; paper mean1630.7s
zjdIvHO6m44,https://www.youtube.com/watch?v=zjdIvHO6m44,4,,not individually probed; paper mean1630.7s
RpHpPmKxmTA,https://www.youtube.com/watch?v=RpHpPmKxmTA,2,,not individually probed; paper mean1630.7s
uwVI6zCzctI,https://www.youtube.com/watch?v=uwVI6zCzctI,6,,not individually probed; paper mean1630.7s
Egzd7PsmNTo,https://www.youtube.com/watch?v=Egzd7PsmNTo,2,,not individually probed; paper mean1630.7s
fENEz7MbLV8,https://www.youtube.com/watch?v=fENEz7MbLV8,1,,not individually probed; paper mean1630.7s
B1nYt0PIxNU,https://www.youtube.com/watch?v=B1nYt0PIxNU,6,,not individually probed; paper mean1630.7s
LjfAYCn-UlI,https://www.youtube.com/watch?v=LjfAYCn-UlI,2,,not individually probed; paper mean1630.7s
8puGqdJzJwk,https://www.youtube.com/watch?v=8puGqdJzJwk,3,,not individually probed; paper mean1630.7s
DOKgMtVf5Jo,https://www.youtube.com/watch?v=DOKgMtVf5Jo,4,,not individually probed; paper mean1630.7s
SJt14MzGReM,https://www.youtube.com/watch?v=SJt14MzGReM,5,,not individually probed; paper mean1630.7s
n1corQdKL80,https://www.youtube.com/watch?v=n1corQdKL80,3,,not individually probed; paper mean1630.7s
Tgwz6J5tppc,https://www.youtube.com/watch?v=Tgwz6J5tppc,2,,not individually probed; paper mean1630.7s
PK_EJ3DyiiA,https://www.youtube.com/watch?v=PK_EJ3DyiiA,4,,not individually probed; paper mean1630.7s
rSOYrnTCg2o,https://www.youtube.com/watch?v=rSOYrnTCg2o,5,,not individually probed; paper mean1630.7s
TaBgE0yhH2A,https://www.youtube.com/watch?v=TaBgE0yhH2A,2,,not individually probed; paper mean1630.7s
vf6S6DEDWeA,https://www.youtube.com/watch?v=vf6S6DEDWeA,3,,not individually probed; paper mean1630.7s
6EBX6nQNevY,https://www.youtube.com/watch?v=6EBX6nQNevY,2,,not individually probed; paper mean1630.7s
HYkL11qnn30,https://www.youtube.com/watch?v=HYkL11qnn30,4,,not individually probed; paper mean1630.7s
GgiWAclfKmM,https://www.youtube.com/watch?v=GgiWAclfKmM,3,,not individually probed; paper mean1630.7s
lqm0V9BJku8,https://www.youtube.com/watch?v=lqm0V9BJku8,6,,not individually probed; paper mean1630.7s
1qE7oa3f-VA,https://www.youtube.com/watch?v=1qE7oa3f-VA,3,,not individually probed; paper mean1630.7s
pRbI7zsMn4k,https://www.youtube.com/watch?v=pRbI7zsMn4k,3,,not individually probed; paper mean1630.7s
MxIZKqRHuI0,https://www.youtube.com/watch?v=MxIZKqRHuI0,5,,not individually probed; paper mean1630.7s
LMGKSwqryso,https://www.youtube.com/watch?v=LMGKSwqryso,4,,not individually probed; paper mean1630.7s
iXf1feQdZs8,https://www.youtube.com/watch?v=iXf1feQdZs8,3,,not individually probed; paper mean1630.7s
0F0QEukE6DY,https://www.youtube.com/watch?v=0F0QEukE6DY,2,,not individually probed; paper mean1630.7s
xg8SVfl40NU,https://www.youtube.com/watch?v=xg8SVfl40NU,3,,not individually probed; paper mean1630.7s
hk4QVSad4Iw,https://www.youtube.com/watch?v=hk4QVSad4Iw,3,,not individually probed; paper mean1630.7s
EDCwFDKO7s8,https://www.youtube.com/watch?v=EDCwFDKO7s8,4,,not individually probed; paper mean1630.7s
tYUw5wfqhMk,https://www.youtube.com/watch?v=tYUw5wfqhMk,4,,not individually probed; paper mean1630.7s
3D0nxi-Tkzo,https://www.youtube.com/watch?v=3D0nxi-Tkzo,3,,not individually probed; paper mean1630.7s
7yhkOChbbh8,https://www.youtube.com/watch?v=7yhkOChbbh8,4,,not individually probed; paper mean1630.7s
x6j3YGrP-TY,https://www.youtube.com/watch?v=x6j3YGrP-TY,4,,not individually probed; paper mean1630.7s
yAtmHkfqdJs,https://www.youtube.com/watch?v=yAtmHkfqdJs,4,,not individually probed; paper mean1630.7s
TfO04K5sxA4,https://www.youtube.com/watch?v=TfO04K5sxA4,4,,not individually probed; paper mean1630.7s
HyDTdzEc6mA,https://www.youtube.com/watch?v=HyDTdzEc6mA,3,,not individually probed; paper mean1630.7s
bbUSSfaumhM,https://www.youtube.com/watch?v=bbUSSfaumhM,5,,not individually probed; paper mean1630.7s
NC47t5Q92p0,https://www.youtube.com/watch?v=NC47t5Q92p0,3,,not individually probed; paper mean1630.7s
Mcz69D--bhE,https://www.youtube.com/watch?v=Mcz69D--bhE,2,,not individually probed; paper mean1630.7s
ui-L0KbcxRQ,https://www.youtube.com/watch?v=ui-L0KbcxRQ,3,,not individually probed; paper mean1630.7s
O0ioY7gKUvA,https://www.youtube.com/watch?v=O0ioY7gKUvA,4,,not individually probed; paper mean1630.7s
D4-xSUJGpuY,https://www.youtube.com/watch?v=D4-xSUJGpuY,5,,not individually probed; paper mean1630.7s
OHy7U-FuY4k,https://www.youtube.com/watch?v=OHy7U-FuY4k,3,,not individually probed; paper mean1630.7s
KngGfnki8D8,https://www.youtube.com/watch?v=KngGfnki8D8,2,,not individually probed; paper mean1630.7s
BHAGBmkiQnw,https://www.youtube.com/watch?v=BHAGBmkiQnw,5,,not individually probed; paper mean1630.7s
5y3UhEUdezw,https://www.youtube.com/watch?v=5y3UhEUdezw,5,,not individually probed; paper mean1630.7s
sWQniJU6iFU,https://www.youtube.com/watch?v=sWQniJU6iFU,4,,not individually probed; paper mean1630.7s
kZSR2ZSA_0k,https://www.youtube.com/watch?v=kZSR2ZSA_0k,3,,not individually probed; paper mean1630.7s
SLXYq7LdqD0,https://www.youtube.com/watch?v=SLXYq7LdqD0,1,,not individually probed; paper mean1630.7s
Bqhb7XredW4,https://www.youtube.com/watch?v=Bqhb7XredW4,4,,not individually probed; paper mean1630.7s
Dlw5i8qE8T4,https://www.youtube.com/watch?v=Dlw5i8qE8T4,4,,not individually probed; paper mean1630.7s
39MbmbDrMzw,https://www.youtube.com/watch?v=39MbmbDrMzw,5,,not individually probed; paper mean1630.7s
mx-FASoazcM,https://www.youtube.com/watch?v=mx-FASoazcM,3,,not individually probed; paper mean1630.7s
SuuWKJ8k-w0,https://www.youtube.com/watch?v=SuuWKJ8k-w0,4,,not individually probed; paper mean1630.7s
Krq5YPhCUSU,https://www.youtube.com/watch?v=Krq5YPhCUSU,1,,not individually probed; paper mean1630.7s
EszC47ijjgs,https://www.youtube.com/watch?v=EszC47ijjgs,5,,not individually probed; paper mean1630.7s
gSn4YoCn6Gg,https://www.youtube.com/watch?v=gSn4YoCn6Gg,4,,not individually probed; paper mean1630.7s
xHf1gVSAkcY,https://www.youtube.com/watch?v=xHf1gVSAkcY,3,,not individually probed; paper mean1630.7s
0idJgKFy_j4,https://www.youtube.com/watch?v=0idJgKFy_j4,3,,not individually probed; paper mean1630.7s
h26Qjo4KKBw,https://www.youtube.com/watch?v=h26Qjo4KKBw,3,,not individually probed; paper mean1630.7s
sErRUF_Gbkw,https://www.youtube.com/watch?v=sErRUF_Gbkw,3,,not individually probed; paper mean1630.7s
tgZJNjBVeAY,https://www.youtube.com/watch?v=tgZJNjBVeAY,2,,not individually probed; paper mean1630.7s
_gjKcK8AoSs,https://www.youtube.com/watch?v=_gjKcK8AoSs,3,,not individually probed; paper mean1630.7s
2fAv4kWLp8w,https://www.youtube.com/watch?v=2fAv4kWLp8w,4,,not individually probed; paper mean1630.7s
aSASlbOtYfo,https://www.youtube.com/watch?v=aSASlbOtYfo,5,,not individually probed; paper mean1630.7s
ZXNTwWGNrE4,https://www.youtube.com/watch?v=ZXNTwWGNrE4,4,,not individually probed; paper mean1630.7s
I4MJwa20v3Q,https://www.youtube.com/watch?v=I4MJwa20v3Q,4,,not individually probed; paper mean1630.7s
EEElZeLKe0o,https://www.youtube.com/watch?v=EEElZeLKe0o,3,,not individually probed; paper mean1630.7s
1p6ltR49zQU,https://www.youtube.com/watch?v=1p6ltR49zQU,2,,not individually probed; paper mean1630.7s
Zg88imKaYb8,https://www.youtube.com/watch?v=Zg88imKaYb8,3,,not individually probed; paper mean1630.7s
oAKeBid0J0s,https://www.youtube.com/watch?v=oAKeBid0J0s,2,,not individually probed; paper mean1630.7s
iYfh-RwIUo4,https://www.youtube.com/watch?v=iYfh-RwIUo4,3,,not individually probed; paper mean1630.7s
wR9vm4n2EbE,https://www.youtube.com/watch?v=wR9vm4n2EbE,2,,not individually probed; paper mean1630.7s
F68xTagkoeE,https://www.youtube.com/watch?v=F68xTagkoeE,4,,not individually probed; paper mean1630.7s
qqldytcGyLQ,https://www.youtube.com/watch?v=qqldytcGyLQ,3,,not individually probed; paper mean1630.7s
ipWMBtkTrLs,https://www.youtube.com/watch?v=ipWMBtkTrLs,3,,not individually probed; paper mean1630.7s
kwvXP5kbFMs,https://www.youtube.com/watch?v=kwvXP5kbFMs,2,,not individually probed; paper mean1630.7s
VlkEX0O35wo,https://www.youtube.com/watch?v=VlkEX0O35wo,3,,not individually probed; paper mean1630.7s
vZba6nOHkwk,https://www.youtube.com/watch?v=vZba6nOHkwk,3,,not individually probed; paper mean1630.7s
spUgiDhpznk,https://www.youtube.com/watch?v=spUgiDhpznk,4,,not individually probed; paper mean1630.7s
KsHtOlpdsgc,https://www.youtube.com/watch?v=KsHtOlpdsgc,4,,not individually probed; paper mean1630.7s
tWH27J358U4,https://www.youtube.com/watch?v=tWH27J358U4,3,,not individually probed; paper mean1630.7s
OvxhNdXYgYw,https://www.youtube.com/watch?v=OvxhNdXYgYw,5,,not individually probed; paper mean1630.7s
riMlPcZfwFE,https://www.youtube.com/watch?v=riMlPcZfwFE,3,,not individually probed; paper mean1630.7s
mZs1nYeSPs4,https://www.youtube.com/watch?v=mZs1nYeSPs4,2,,not individually probed; paper mean1630.7s
zf0SwaCIpeU,https://www.youtube.com/watch?v=zf0SwaCIpeU,2,,not individually probed; paper mean1630.7s
EpbxG3G5uEg,https://www.youtube.com/watch?v=EpbxG3G5uEg,4,,not individually probed; paper mean1630.7s
ugIaJxVw080,https://www.youtube.com/watch?v=ugIaJxVw080,2,,not individually probed; paper mean1630.7s
hA2XyQWUOeQ,https://www.youtube.com/watch?v=hA2XyQWUOeQ,4,,not individually probed; paper mean1630.7s
SLW5_oJdjrw,https://www.youtube.com/watch?v=SLW5_oJdjrw,4,,not individually probed; paper mean1630.7s
fkDLM8Codak,https://www.youtube.com/watch?v=fkDLM8Codak,6,,not individually probed; paper mean1630.7s
d7G6qIVvQsk,https://www.youtube.com/watch?v=d7G6qIVvQsk,6,,not individually probed; paper mean1630.7s
6tlJqtpv3RQ,https://www.youtube.com/watch?v=6tlJqtpv3RQ,4,,not individually probed; paper mean1630.7s
8EJe32pKIpY,https://www.youtube.com/watch?v=8EJe32pKIpY,4,,not individually probed; paper mean1630.7s
2TEIJ4EU5Qk,https://www.youtube.com/watch?v=2TEIJ4EU5Qk,5,,not individually probed; paper mean1630.7s
dm22FhhRL4k,https://www.youtube.com/watch?v=dm22FhhRL4k,5,,not individually probed; paper mean1630.7s
yhskj3vhWGY,https://www.youtube.com/watch?v=yhskj3vhWGY,8,,not individually probed; paper mean1630.7s
wNcmD-GXfaQ,https://www.youtube.com/watch?v=wNcmD-GXfaQ,1,,not individually probed; paper mean1630.7s
I6ydiTzMkhw,https://www.youtube.com/watch?v=I6ydiTzMkhw,4,,not individually probed; paper mean1630.7s
nznjDnYm5aI,https://www.youtube.com/watch?v=nznjDnYm5aI,4,,not individually probed; paper mean1630.7s
0SBdAfJE6Po,https://www.youtube.com/watch?v=0SBdAfJE6Po,3,,not individually probed; paper mean1630.7s
XRDfETqZvJM,https://www.youtube.com/watch?v=XRDfETqZvJM,5,,not individually probed; paper mean1630.7s
BvPnt8_4_hs,https://www.youtube.com/watch?v=BvPnt8_4_hs,3,,not individually probed; paper mean1630.7s
rsy4DyzSj_A,https://www.youtube.com/watch?v=rsy4DyzSj_A,4,,not individually probed; paper mean1630.7s
